epoch_utc,station,receiver_clock_offset_s,receiver_clock_offset_ns,sigma_s,sigma_ns
2025-04-10T13:35:42,ALGO,-3.43e-10,-0.343,,
2025-04-10T13:36:12,ALGO,-6.92e-10,-0.692,,
2025-04-10T13:36:42,ALGO,-6.38e-10,-0.638,,
2025-04-10T13:37:12,ALGO,-9.82e-10,-0.9819999999999999,,
2025-04-10T13:37:42,ALGO,-2.15e-10,-0.215,,
2025-04-10T13:38:12,ALGO,-8.9e-11,-0.08900000000000001,,
2025-04-10T13:38:42,ALGO,-2.32e-10,-0.232,,
2025-04-10T13:39:12,ALGO,-1.07e-10,-0.10700000000000001,,
2025-04-10T13:39:42,ALGO,-7.95e-10,-0.795,,
2025-04-10T13:40:12,ALGO,-6.71e-10,-0.6709999999999999,,
2025-04-10T13:40:42,ALGO,-5.31e-10,-0.531,,
2025-04-10T13:41:12,ALGO,-1.45e-09,-1.45,,
2025-04-10T13:41:42,ALGO,-1.94e-10,-0.194,,
2025-04-10T13:42:12,ALGO,-8.4e-10,-0.84,,
2025-04-10T13:42:42,ALGO,-3.25e-10,-0.325,,
2025-04-10T13:43:12,ALGO,-7.02e-10,-0.702,,
2025-04-10T13:43:42,ALGO,-1.007e-09,-1.007,,
2025-04-10T13:44:12,ALGO,7e-12,0.007,,
2025-04-10T13:44:42,ALGO,-5.34e-10,-0.534,,
2025-04-10T13:45:12,ALGO,4.9e-11,0.049,,
2025-04-10T13:45:42,ALGO,3.18e-10,0.318,,
2025-04-10T13:46:12,ALGO,-4.48e-10,-0.448,,
2025-04-10T13:46:42,ALGO,4.5e-11,0.045,,
2025-04-10T13:47:12,ALGO,-1.83e-10,-0.183,,
2025-04-10T13:47:42,ALGO,4e-10,0.4,,
2025-04-10T13:48:12,ALGO,-4.94e-10,-0.49399999999999994,,
2025-04-10T13:48:42,ALGO,7.19e-10,0.719,,
2025-04-10T13:49:12,ALGO,-2.61e-10,-0.26099999999999995,,
2025-04-10T13:49:42,ALGO,4.43e-10,0.443,,
2025-04-10T13:50:12,ALGO,-2.35e-10,-0.23500000000000001,,
2025-04-10T13:50:42,ALGO,1.17e-10,0.117,,
2025-04-10T13:51:12,ALGO,3.91e-10,0.391,,
2025-04-10T13:51:42,ALGO,2.29e-10,0.229,,
2025-04-10T13:52:12,ALGO,7.32e-10,0.732,,
2025-04-10T13:52:42,ALGO,4.74e-10,0.47400000000000003,,
2025-04-10T13:53:12,ALGO,3.34e-10,0.33399999999999996,,
2025-04-10T13:53:42,ALGO,4.74e-10,0.47400000000000003,,
2025-04-10T13:54:12,ALGO,5.59e-10,0.559,,
2025-04-10T13:54:42,ALGO,5.9e-11,0.059000000000000004,,
2025-04-10T13:55:12,ALGO,4.8e-11,0.048,,
2025-04-10T13:55:42,ALGO,-6.9e-11,-0.06899999999999999,,
2025-04-10T13:56:12,ALGO,4.2e-10,0.42,,
2025-04-10T13:56:42,ALGO,4.21e-10,0.421,,
2025-04-10T13:57:12,ALGO,2.71e-10,0.271,,
2025-04-10T13:57:42,ALGO,1.98e-10,0.19799999999999998,,
2025-04-10T13:58:12,ALGO,-2.5e-11,-0.025,,
2025-04-10T13:58:42,ALGO,4.39e-10,0.439,,
2025-04-10T13:59:12,ALGO,8.61e-10,0.861,,
2025-04-10T13:59:42,ALGO,1.97e-10,0.19699999999999998,,
2025-04-10T14:00:12,ALGO,8.39e-10,0.839,,
2025-04-10T14:00:42,ALGO,8.53e-10,0.853,,
2025-04-10T14:01:12,ALGO,6.37e-10,0.637,,
2025-04-10T14:01:42,ALGO,9.42e-10,0.9420000000000001,,
2025-04-10T14:02:12,ALGO,6.63e-10,0.663,,
2025-04-10T14:02:42,ALGO,2.65e-10,0.265,,
2025-04-10T14:03:12,ALGO,6.91e-10,0.691,,
2025-04-10T14:03:42,ALGO,7.52e-10,0.752,,
2025-04-10T14:04:12,ALGO,1.009e-09,1.009,,
2025-04-10T14:04:42,ALGO,6.99e-10,0.699,,
2025-04-10T14:05:12,ALGO,8.68e-10,0.868,,
2025-04-10T14:05:42,ALGO,1.596e-09,1.596,,
2025-04-10T14:06:12,ALGO,1.232e-09,1.232,,
2025-04-10T14:06:42,ALGO,1.191e-09,1.1909999999999998,,
2025-04-10T14:07:12,ALGO,1.355e-09,1.355,,
2025-04-10T14:07:42,ALGO,4.18e-10,0.418,,
2025-04-10T14:08:12,ALGO,5.78e-10,0.578,,
2025-04-10T14:08:42,ALGO,7.39e-10,0.739,,
2025-04-10T14:09:12,ALGO,9.58e-10,0.958,,
2025-04-10T14:09:42,ALGO,3.32e-10,0.332,,
2025-04-10T14:10:12,ALGO,7.36e-10,0.7360000000000001,,
2025-04-10T14:10:42,ALGO,1.128e-09,1.1280000000000001,,
2025-04-10T14:11:12,ALGO,4.31e-10,0.431,,
2025-04-10T14:11:42,ALGO,8.18e-10,0.818,,
2025-04-10T14:12:12,ALGO,1.194e-09,1.194,,
2025-04-10T14:12:42,ALGO,2.54e-10,0.254,,
2025-04-10T14:13:12,ALGO,7.45e-10,0.745,,
2025-04-10T14:13:42,ALGO,9.76e-10,0.976,,
2025-04-10T14:14:12,ALGO,1.041e-09,1.041,,
2025-04-10T14:14:42,ALGO,7.24e-10,0.724,,
2025-04-10T14:15:12,ALGO,1.008e-09,1.008,,
2025-04-10T14:15:42,ALGO,8.43e-10,0.843,,
2025-04-10T14:16:12,ALGO,7.75e-10,0.775,,
2025-04-10T14:16:42,ALGO,8.7e-10,0.87,,
2025-04-10T14:17:12,ALGO,1.071e-09,1.071,,
2025-04-10T14:17:42,ALGO,5.1e-10,0.51,,
2025-04-10T14:18:12,ALGO,1.164e-09,1.164,,
2025-04-10T14:18:42,ALGO,1.452e-09,1.452,,
2025-04-10T14:19:12,ALGO,9.82e-10,0.9819999999999999,,
2025-04-10T14:19:42,ALGO,3.66e-10,0.366,,
2025-04-10T14:20:12,ALGO,7.9e-10,0.7899999999999999,,
2025-04-10T14:20:42,ALGO,1.066e-09,1.066,,
2025-04-10T14:21:12,ALGO,1.329e-09,1.329,,
2025-04-10T14:21:42,ALGO,8.72e-10,0.872,,
2025-04-10T14:22:12,ALGO,1.279e-09,1.2790000000000001,,
2025-04-10T14:22:42,ALGO,1.083e-09,1.0830000000000002,,
2025-04-10T14:23:12,ALGO,1.558e-09,1.558,,
2025-04-10T14:23:42,ALGO,1.12e-09,1.12,,
2025-04-10T14:24:12,ALGO,8.46e-10,0.846,,
2025-04-10T14:24:42,ALGO,6.25e-10,0.625,,
2025-04-10T14:25:12,ALGO,1.397e-09,1.397,,
2025-04-10T14:25:42,ALGO,8.11e-10,0.8109999999999999,,
2025-04-10T14:26:12,ALGO,1.138e-09,1.138,,
2025-04-10T14:26:42,ALGO,8.5e-10,0.85,,
2025-04-10T14:27:12,ALGO,1.137e-09,1.1369999999999998,,
2025-04-10T14:27:42,ALGO,1.283e-09,1.283,,
2025-04-10T14:28:12,ALGO,5.85e-10,0.5850000000000001,,
2025-04-10T14:28:42,ALGO,8.55e-10,0.8550000000000001,,
2025-04-10T14:29:12,ALGO,9.98e-10,0.9980000000000001,,
2025-04-10T14:29:42,ALGO,1.421e-09,1.421,,
2025-04-10T14:30:12,ALGO,1.158e-09,1.158,,
2025-04-10T14:30:42,ALGO,9.24e-10,0.924,,
2025-04-10T14:31:12,ALGO,1.335e-09,1.335,,
2025-04-10T14:31:42,ALGO,1.284e-09,1.2839999999999998,,
2025-04-10T14:32:12,ALGO,1.305e-09,1.305,,
2025-04-10T14:32:42,ALGO,1.098e-09,1.0979999999999999,,
2025-04-10T14:33:12,ALGO,1.325e-09,1.3250000000000002,,
2025-04-10T14:33:42,ALGO,-1.057e-09,-1.057,,
2025-04-10T14:34:12,ALGO,1.683e-09,1.683,,
2025-04-10T14:34:42,ALGO,1.124e-09,1.124,,
2025-04-10T14:35:12,ALGO,1.297e-09,1.297,,
2025-04-10T14:35:42,ALGO,1.758e-09,1.758,,
2025-04-10T14:36:12,ALGO,1.207e-09,1.207,,
2025-04-10T14:36:42,ALGO,1.37e-09,1.37,,
2025-04-10T14:37:12,ALGO,1.561e-09,1.5610000000000002,,
2025-04-10T14:37:42,ALGO,1.518e-09,1.518,,
2025-04-10T14:38:12,ALGO,2.211e-09,2.211,,
2025-04-10T14:38:42,ALGO,1.881e-09,1.881,,
2025-04-10T14:39:12,ALGO,1.471e-09,1.471,,
2025-04-10T14:39:42,ALGO,1.642e-09,1.642,,
2025-04-10T14:40:12,ALGO,2.164e-09,2.164,,
2025-04-10T14:40:42,ALGO,1.943e-09,1.943,,
2025-04-10T14:41:12,ALGO,1.79e-09,1.79,,
2025-04-10T14:41:42,ALGO,1.606e-09,1.606,,
2025-04-10T14:42:12,ALGO,1.658e-09,1.6580000000000001,,
2025-04-10T14:42:42,ALGO,1.581e-09,1.581,,
2025-04-10T14:43:12,ALGO,1.395e-09,1.395,,
2025-04-10T14:43:42,ALGO,1.605e-09,1.605,,
2025-04-10T14:44:12,ALGO,1.721e-09,1.7209999999999999,,
2025-04-10T14:44:42,ALGO,1.228e-09,1.2280000000000002,,
2025-04-10T14:45:12,ALGO,1.691e-09,1.691,,
2025-04-10T14:45:42,ALGO,1.47e-09,1.4700000000000002,,
2025-04-10T14:46:12,ALGO,-2.98e-10,-0.298,,
2025-04-10T14:46:42,ALGO,-6.57e-10,-0.657,,
2025-04-10T14:47:12,ALGO,2.296e-09,2.296,,
2025-04-10T14:47:42,ALGO,2.099e-09,2.0989999999999998,,
2025-04-10T14:48:12,ALGO,1.451e-09,1.451,,
2025-04-10T14:48:42,ALGO,1.877e-09,1.877,,
2025-04-10T14:49:12,ALGO,1.828e-09,1.828,,
2025-04-10T14:49:42,ALGO,1.956e-09,1.956,,
2025-04-10T14:50:12,ALGO,2.528e-09,2.528,,
2025-04-10T14:50:42,ALGO,1.917e-09,1.9169999999999998,,
2025-04-10T14:51:12,ALGO,2.451e-09,2.451,,
2025-04-10T14:51:42,ALGO,1.922e-09,1.9220000000000002,,
2025-04-10T14:52:12,ALGO,2.362e-09,2.362,,
2025-04-10T14:52:42,ALGO,2.327e-09,2.327,,
2025-04-10T14:53:12,ALGO,2.018e-09,2.018,,
2025-04-10T14:53:42,ALGO,1.955e-09,1.955,,
2025-04-10T14:54:12,ALGO,2.398e-09,2.398,,
2025-04-10T14:54:42,ALGO,1.515e-09,1.5150000000000001,,
2025-04-10T14:55:12,ALGO,2.299e-09,2.299,,
2025-04-10T14:55:42,ALGO,2.185e-09,2.1849999999999996,,
2025-04-10T14:56:12,ALGO,1.713e-09,1.713,,
2025-04-10T14:56:42,ALGO,1.73e-09,1.73,,
2025-04-10T14:57:12,ALGO,1.356e-09,1.356,,
2025-04-10T14:57:42,ALGO,2.296e-09,2.296,,
2025-04-10T14:58:12,ALGO,2.121e-09,2.121,,
2025-04-10T14:58:42,ALGO,-1.116e-09,-1.116,,
2025-04-10T14:59:12,ALGO,1.736e-09,1.736,,
2025-04-10T14:59:42,ALGO,2.16e-09,2.16,,
2025-04-10T15:00:12,ALGO,2.321e-09,2.321,,
2025-04-10T15:00:42,ALGO,2.076e-09,2.076,,
2025-04-10T15:01:12,ALGO,2.146e-09,2.146,,
2025-04-10T15:01:42,ALGO,1.532e-09,1.532,,
2025-04-10T15:02:12,ALGO,1.965e-09,1.965,,
2025-04-10T15:02:42,ALGO,2.131e-09,2.1310000000000002,,
2025-04-10T15:03:12,ALGO,1.687e-09,1.687,,
2025-04-10T15:03:42,ALGO,2.044e-09,2.044,,
2025-04-10T15:04:12,ALGO,2.116e-09,2.116,,
2025-04-10T15:04:42,ALGO,1.668e-09,1.668,,
2025-04-10T15:05:12,ALGO,1.897e-09,1.897,,
2025-04-10T15:05:42,ALGO,1.828e-09,1.828,,
2025-04-10T15:06:12,ALGO,1.66e-09,1.6600000000000001,,
2025-04-10T15:06:42,ALGO,1.84e-09,1.84,,
2025-04-10T15:07:12,ALGO,2.396e-09,2.396,,
2025-04-10T15:07:42,ALGO,2.013e-09,2.013,,
2025-04-10T15:08:12,ALGO,1.625e-09,1.625,,
2025-04-10T15:08:42,ALGO,2.324e-09,2.324,,
2025-04-10T15:09:12,ALGO,2.066e-09,2.0660000000000003,,
2025-04-10T15:09:42,ALGO,2.207e-09,2.207,,
2025-04-10T15:10:12,ALGO,2.518e-09,2.5180000000000002,,
2025-04-10T15:10:42,ALGO,2.155e-09,2.1550000000000002,,
2025-04-10T15:11:12,ALGO,-4.34e-10,-0.434,,
2025-04-10T15:11:42,ALGO,3.201e-09,3.201,,
2025-04-10T15:12:12,ALGO,1.644e-09,1.644,,
2025-04-10T15:12:42,ALGO,2.391e-09,2.391,,
2025-04-10T15:13:12,ALGO,2.312e-09,2.312,,
2025-04-10T15:13:42,ALGO,2.309e-09,2.309,,
2025-04-10T15:14:12,ALGO,2.211e-09,2.211,,
2025-04-10T15:14:42,ALGO,2.408e-09,2.408,,
2025-04-10T15:15:12,ALGO,2.575e-09,2.5749999999999997,,
2025-04-10T15:15:42,ALGO,1.667e-09,1.667,,
2025-04-10T15:16:12,ALGO,2.625e-09,2.625,,
2025-04-10T15:16:42,ALGO,2.124e-09,2.124,,
2025-04-10T15:17:12,ALGO,2.226e-09,2.226,,
2025-04-10T15:17:42,ALGO,2.403e-09,2.403,,
2025-04-10T15:18:12,ALGO,2.357e-09,2.357,,
2025-04-10T15:18:42,ALGO,2.606e-09,2.606,,
2025-04-10T15:19:12,ALGO,2.184e-09,2.1839999999999997,,
2025-04-10T15:19:42,ALGO,2.914e-09,2.914,,
2025-04-10T15:20:12,ALGO,2.303e-09,2.303,,
2025-04-10T15:20:42,ALGO,2.17e-09,2.1700000000000004,,
2025-04-10T15:21:12,ALGO,2.7e-09,2.7,,
2025-04-10T15:21:42,ALGO,2.074e-09,2.0740000000000003,,
2025-04-10T15:22:12,ALGO,3.116e-09,3.116,,
2025-04-10T15:22:42,ALGO,2.743e-09,2.7430000000000003,,
2025-04-10T15:23:12,ALGO,3.34e-09,3.34,,
2025-04-10T15:23:42,ALGO,-1.2e-11,-0.012,,
2025-04-10T15:24:12,ALGO,4.48e-10,0.448,,
2025-04-10T15:24:42,ALGO,2.727e-09,2.7270000000000003,,
2025-04-10T15:25:12,ALGO,2.864e-09,2.864,,
2025-04-10T15:25:42,ALGO,2.761e-09,2.7609999999999997,,
2025-04-10T15:26:12,ALGO,2.77e-09,2.77,,
2025-04-10T15:26:42,ALGO,3.249e-09,3.2489999999999997,,
2025-04-10T15:27:12,ALGO,3.002e-09,3.0020000000000002,,
2025-04-10T15:27:42,ALGO,2.946e-09,2.946,,
2025-04-10T15:28:12,ALGO,3.422e-09,3.422,,
2025-04-10T15:28:42,ALGO,3.555e-09,3.5549999999999997,,
2025-04-10T15:29:12,ALGO,3.175e-09,3.175,,
2025-04-10T15:29:42,ALGO,3.393e-09,3.3930000000000002,,
2025-04-10T15:30:12,ALGO,3.076e-09,3.076,,
2025-04-10T15:30:42,ALGO,3.326e-09,3.326,,
2025-04-10T15:31:12,ALGO,3.444e-09,3.444,,
2025-04-10T15:31:42,ALGO,2.96e-09,2.96,,
2025-04-10T15:32:12,ALGO,3.418e-09,3.418,,
2025-04-10T15:32:42,ALGO,3.401e-09,3.4010000000000002,,
2025-04-10T15:33:12,ALGO,3.826e-09,3.8259999999999996,,
2025-04-10T15:33:42,ALGO,3.823e-09,3.8229999999999995,,
2025-04-10T15:34:12,ALGO,3.503e-09,3.503,,
2025-04-10T15:34:42,ALGO,3.579e-09,3.579,,
2025-04-10T15:35:12,ALGO,3.676e-09,3.676,,
2025-04-10T15:35:42,ALGO,3.876e-09,3.8760000000000003,,
2025-04-10T15:36:12,ALGO,5.9e-10,0.5900000000000001,,
2025-04-10T15:36:42,ALGO,3.731e-09,3.7309999999999994,,
2025-04-10T15:37:12,ALGO,3.08e-09,3.08,,
2025-04-10T15:37:42,ALGO,3.886e-09,3.886,,
2025-04-10T15:38:12,ALGO,4.121e-09,4.121,,
2025-04-10T15:38:42,ALGO,3.279e-09,3.279,,
2025-04-10T15:39:12,ALGO,2.952e-09,2.952,,
2025-04-10T15:39:42,ALGO,3.669e-09,3.669,,
2025-04-10T15:40:12,ALGO,3.416e-09,3.4160000000000004,,
2025-04-10T15:40:42,ALGO,3.227e-09,3.2270000000000003,,
2025-04-10T15:41:12,ALGO,3.494e-09,3.494,,
2025-04-10T15:41:42,ALGO,3.789e-09,3.789,,
2025-04-10T15:42:12,ALGO,3.911e-09,3.911,,
2025-04-10T15:42:42,ALGO,3.46e-09,3.46,,
2025-04-10T15:43:12,ALGO,3.279e-09,3.279,,
2025-04-10T15:43:42,ALGO,4.028e-09,4.028,,
2025-04-10T15:44:12,ALGO,3.499e-09,3.499,,
2025-04-10T15:44:42,ALGO,3.899e-09,3.899,,
2025-04-10T15:45:12,ALGO,3.49e-09,3.49,,
2025-04-10T15:45:42,ALGO,3.78e-09,3.78,,
2025-04-10T15:46:12,ALGO,3.295e-09,3.295,,
2025-04-10T15:46:42,ALGO,3.913e-09,3.913,,
2025-04-10T15:47:12,ALGO,4.053e-09,4.053,,
2025-04-10T15:47:42,ALGO,3.672e-09,3.672,,
2025-04-10T15:48:12,ALGO,3.76e-09,3.7600000000000002,,
2025-04-10T15:48:42,ALGO,4.27e-10,0.42700000000000005,,
2025-04-10T15:49:12,ALGO,2.922e-09,2.922,,
2025-04-10T15:49:42,ALGO,3.236e-09,3.236,,
2025-04-10T15:50:12,ALGO,3.747e-09,3.7470000000000003,,
2025-04-10T15:50:42,ALGO,3.869e-09,3.8689999999999998,,
2025-04-10T15:51:12,ALGO,3.598e-09,3.5980000000000003,,
2025-04-10T15:51:42,ALGO,3.599e-09,3.599,,
2025-04-10T15:52:12,ALGO,3.732e-09,3.7319999999999998,,
2025-04-10T15:52:42,ALGO,3.969e-09,3.969,,
2025-04-10T15:53:12,ALGO,3.208e-09,3.208,,
2025-04-10T15:53:42,ALGO,3.47e-09,3.4699999999999998,,
2025-04-10T15:54:12,ALGO,3.192e-09,3.192,,
2025-04-10T15:54:42,ALGO,3.851e-09,3.851,,
2025-04-10T15:55:12,ALGO,3.67e-09,3.67,,
2025-04-10T15:55:42,ALGO,3.326e-09,3.326,,
2025-04-10T15:56:12,ALGO,3.135e-09,3.1350000000000002,,
2025-04-10T15:56:42,ALGO,3.601e-09,3.601,,
2025-04-10T15:57:12,ALGO,2.984e-09,2.984,,
2025-04-10T15:57:42,ALGO,3.288e-09,3.288,,
2025-04-10T15:58:12,ALGO,3.163e-09,3.163,,
2025-04-10T15:58:42,ALGO,3.806e-09,3.8060000000000005,,
2025-04-10T15:59:12,ALGO,3.33e-09,3.33,,
2025-04-10T15:59:42,ALGO,3.054e-09,3.054,,
2025-04-10T16:00:12,ALGO,3.166e-09,3.166,,
2025-04-10T16:00:42,ALGO,2.739e-09,2.7390000000000003,,
2025-04-10T16:01:12,ALGO,-2.24e-10,-0.224,,
2025-04-10T16:01:42,ALGO,-2.01e-10,-0.201,,
2025-04-10T16:02:12,ALGO,2.86e-10,0.286,,
2025-04-10T16:02:42,ALGO,-6.66e-10,-0.6659999999999999,,
2025-04-10T16:03:12,ALGO,-2.12e-10,-0.212,,
2025-04-10T16:03:42,ALGO,4.367e-09,4.367,,
2025-04-10T16:04:12,ALGO,3.283e-09,3.283,,
2025-04-10T16:04:42,ALGO,3.655e-09,3.655,,
2025-04-10T16:05:12,ALGO,2.726e-09,2.726,,
2025-04-10T16:05:42,ALGO,2.834e-09,2.834,,
2025-04-10T16:06:12,ALGO,3.674e-09,3.674,,
2025-04-10T16:06:42,ALGO,2.967e-09,2.967,,
2025-04-10T16:07:12,ALGO,3.751e-09,3.751,,
2025-04-10T16:07:42,ALGO,3.119e-09,3.119,,
2025-04-10T16:08:12,ALGO,3.776e-09,3.7760000000000002,,
2025-04-10T16:08:42,ALGO,3.491e-09,3.491,,
2025-04-10T16:09:12,ALGO,3.67e-09,3.67,,
2025-04-10T16:09:42,ALGO,3.297e-09,3.297,,
2025-04-10T16:10:12,ALGO,3.653e-09,3.653,,
2025-04-10T16:10:42,ALGO,3.562e-09,3.562,,
2025-04-10T16:11:12,ALGO,3.51e-09,3.5100000000000002,,
2025-04-10T16:11:42,ALGO,3.212e-09,3.212,,
2025-04-10T16:12:12,ALGO,3.481e-09,3.481,,
2025-04-10T16:12:42,ALGO,3.393e-09,3.3930000000000002,,
2025-04-10T16:13:12,ALGO,3.111e-09,3.111,,
2025-04-10T16:13:42,ALGO,1.29e-10,0.129,,
2025-04-10T16:14:12,ALGO,4.412e-09,4.412,,
2025-04-10T16:14:42,ALGO,3.827e-09,3.827,,
2025-04-10T16:15:12,ALGO,3.796e-09,3.796,,
2025-04-10T16:15:42,ALGO,3.524e-09,3.524,,
2025-04-10T16:16:12,ALGO,3.668e-09,3.668,,
2025-04-10T16:16:42,ALGO,3.65e-09,3.65,,
2025-04-10T16:17:12,ALGO,3.526e-09,3.5260000000000002,,
2025-04-10T16:17:42,ALGO,3.837e-09,3.8369999999999997,,
2025-04-10T16:18:12,ALGO,3.919e-09,3.919,,
2025-04-10T16:18:42,ALGO,3.539e-09,3.5389999999999997,,
2025-04-10T16:19:12,ALGO,3.588e-09,3.588,,
2025-04-10T16:19:42,ALGO,3.432e-09,3.432,,
2025-04-10T16:20:12,ALGO,3.682e-09,3.682,,
2025-04-10T16:20:42,ALGO,3.31e-09,3.31,,
2025-04-10T16:21:12,ALGO,3.491e-09,3.491,,
2025-04-10T16:21:42,ALGO,3.639e-09,3.639,,
2025-04-10T16:22:12,ALGO,3.202e-09,3.202,,
2025-04-10T16:22:42,ALGO,3.023e-09,3.023,,
2025-04-10T16:23:12,ALGO,3e-09,3.0,,
2025-04-10T16:23:42,ALGO,3.476e-09,3.476,,
2025-04-10T16:24:12,ALGO,3.308e-09,3.3080000000000003,,
2025-04-10T16:24:42,ALGO,3.256e-09,3.256,,
2025-04-10T16:25:12,ALGO,3.207e-09,3.2070000000000003,,
2025-04-10T16:25:42,ALGO,3.533e-09,3.533,,
2025-04-10T16:26:12,ALGO,-4.8e-11,-0.048,,
2025-04-10T16:26:42,ALGO,4.21e-10,0.421,,
2025-04-10T16:27:12,ALGO,3.746e-09,3.746,,
2025-04-10T16:27:42,ALGO,3.137e-09,3.137,,
2025-04-10T16:28:12,ALGO,3.12e-09,3.12,,
2025-04-10T16:28:42,ALGO,3.091e-09,3.091,,
2025-04-10T16:29:12,ALGO,3.374e-09,3.374,,
2025-04-10T16:29:42,ALGO,3.537e-09,3.537,,
2025-04-10T16:30:12,ALGO,3.375e-09,3.375,,
2025-04-10T16:30:42,ALGO,3.2e-09,3.2,,
2025-04-10T16:31:12,ALGO,3.584e-09,3.584,,
2025-04-10T16:31:42,ALGO,3.022e-09,3.0220000000000002,,
2025-04-10T16:32:12,ALGO,3.352e-09,3.352,,
2025-04-10T16:32:42,ALGO,3.081e-09,3.081,,
2025-04-10T16:33:12,ALGO,3.35e-09,3.3499999999999996,,
2025-04-10T16:33:42,ALGO,2.879e-09,2.879,,
2025-04-10T16:34:12,ALGO,3.171e-09,3.171,,
2025-04-10T16:34:42,ALGO,3.249e-09,3.2489999999999997,,
2025-04-10T16:35:12,ALGO,3.257e-09,3.2569999999999997,,
2025-04-10T16:35:42,ALGO,3.169e-09,3.169,,
2025-04-10T16:36:12,ALGO,3.094e-09,3.094,,
2025-04-10T16:36:42,ALGO,3.084e-09,3.084,,
2025-04-10T16:37:12,ALGO,3.191e-09,3.191,,
2025-04-10T16:37:42,ALGO,3.261e-09,3.2609999999999997,,
2025-04-10T16:38:12,ALGO,3.327e-09,3.3270000000000004,,
2025-04-10T16:38:42,ALGO,-8.9e-11,-0.08900000000000001,,
2025-04-10T16:39:12,ALGO,3.197e-09,3.197,,
2025-04-10T16:39:42,ALGO,3.633e-09,3.633,,
2025-04-10T16:40:12,ALGO,3.569e-09,3.569,,
2025-04-10T16:40:42,ALGO,3.436e-09,3.436,,
2025-04-10T16:41:12,ALGO,3.178e-09,3.178,,
2025-04-10T16:41:42,ALGO,2.999e-09,2.999,,
2025-04-10T16:42:12,ALGO,3.175e-09,3.175,,
2025-04-10T16:42:42,ALGO,3.251e-09,3.251,,
2025-04-10T16:43:12,ALGO,3.067e-09,3.0669999999999997,,
2025-04-10T16:43:42,ALGO,3.167e-09,3.167,,
2025-04-10T16:44:12,ALGO,3.019e-09,3.019,,
2025-04-10T16:44:42,ALGO,3.307e-09,3.307,,
2025-04-10T16:45:12,ALGO,3.504e-09,3.504,,
2025-04-10T16:45:42,ALGO,3.553e-09,3.553,,
2025-04-10T16:46:12,ALGO,2.861e-09,2.8609999999999998,,
2025-04-10T16:46:42,ALGO,3.164e-09,3.1639999999999997,,
2025-04-10T16:47:12,ALGO,3.636e-09,3.6359999999999997,,
2025-04-10T16:47:42,ALGO,2.919e-09,2.919,,
2025-04-10T16:48:12,ALGO,3.541e-09,3.541,,
2025-04-10T16:48:42,ALGO,3.127e-09,3.1270000000000002,,
2025-04-10T16:49:12,ALGO,2.972e-09,2.972,,
2025-04-10T16:49:42,ALGO,3.314e-09,3.314,,
2025-04-10T16:50:12,ALGO,3.036e-09,3.036,,
2025-04-10T16:50:42,ALGO,2.881e-09,2.881,,
2025-04-10T16:51:12,ALGO,-2.74e-10,-0.27399999999999997,,
2025-04-10T16:51:42,ALGO,3.77e-09,3.77,,
2025-04-10T16:52:12,ALGO,2.967e-09,2.967,,
2025-04-10T16:52:42,ALGO,2.946e-09,2.946,,
2025-04-10T16:53:12,ALGO,2.936e-09,2.9360000000000004,,
2025-04-10T16:53:42,ALGO,2.683e-09,2.683,,
2025-04-10T16:54:12,ALGO,3.09e-09,3.09,,
2025-04-10T16:54:42,ALGO,3.086e-09,3.086,,
2025-04-10T16:55:12,ALGO,3.213e-09,3.213,,
2025-04-10T16:55:42,ALGO,3.269e-09,3.269,,
2025-04-10T16:56:12,ALGO,3.342e-09,3.3419999999999996,,
2025-04-10T16:56:42,ALGO,3.057e-09,3.057,,
2025-04-10T16:57:12,ALGO,3.276e-09,3.276,,
2025-04-10T16:57:42,ALGO,2.35e-09,2.35,,
2025-04-10T16:58:12,ALGO,2.854e-09,2.8539999999999996,,
2025-04-10T16:58:42,ALGO,2.635e-09,2.6350000000000002,,
2025-04-10T16:59:12,ALGO,3.005e-09,3.005,,
2025-04-10T16:59:42,ALGO,2.745e-09,2.745,,
2025-04-10T17:00:12,ALGO,2.994e-09,2.9939999999999998,,
2025-04-10T17:00:42,ALGO,3.5e-09,3.5,,
2025-04-10T17:01:12,ALGO,3.302e-09,3.302,,
2025-04-10T17:01:42,ALGO,2.969e-09,2.969,,
2025-04-10T17:02:12,ALGO,3.072e-09,3.072,,
2025-04-10T17:02:42,ALGO,2.996e-09,2.996,,
2025-04-10T17:03:12,ALGO,3.514e-09,3.5140000000000002,,
2025-04-10T17:03:42,ALGO,3.044e-09,3.044,,
2025-04-10T17:04:12,ALGO,2.923e-09,2.923,,
2025-04-10T17:04:42,ALGO,3.198e-09,3.198,,
2025-04-10T17:05:12,ALGO,3.209e-09,3.209,,
2025-04-10T17:05:42,ALGO,3.322e-09,3.322,,
2025-04-10T17:06:12,ALGO,-1.059e-09,-1.059,,
2025-04-10T17:06:42,ALGO,-1.2e-10,-0.12,,
2025-04-10T17:07:12,ALGO,-6.3e-11,-0.063,,
2025-04-10T17:07:42,ALGO,1.94e-10,0.194,,
2025-04-10T17:08:12,ALGO,-3.04e-10,-0.304,,
2025-04-10T17:08:42,ALGO,2.6e-11,0.026000000000000002,,
2025-04-10T17:09:12,ALGO,-1.29e-10,-0.129,,
2025-04-10T17:09:42,ALGO,5e-12,0.005,,
2025-04-10T17:10:12,ALGO,-4.41e-10,-0.441,,
